LeadId,LeadCode,FullName,Email,Phone,LeadStageId,CountryId,AssignedAgentId,EstimatedBudget,IsActive,CreatedBy,CreatedOn
1052,LEAD001052,Lead 1052,lead1052@example.com,+974704683233,2,7,322.0,1888246.09,1,SYSTEM,2025-08-09 21:01:40.003490
1053,LEAD001053,Lead 1053,lead1053@example.com,+966764414777,3,1,366.0,5938903.56,1,SYSTEM,2025-08-31 16:43:40.003490
1054,LEAD001054,Lead 1054,lead1054@example.com,+974937307716,3,1,145.0,3704512.88,1,SYSTEM,2025-08-23 01:10:40.003490
1055,LEAD001055,Lead 1055,lead1055@example.com,+974511297291,1,3,135.0,3759255.76,1,SYSTEM,2025-03-05 15:30:40.003490
1056,LEAD001056,Lead 1056,lead1056@example.com,+971898736234,3,2,434.0,17284471.08,1,SYSTEM,2025-03-27 13:06:40.003490
1057,LEAD001057,Lead 1057,,+966683400468,3,7,17.0,2984893.2,1,SYSTEM,2025-07-22 06:57:40.003490
1058,LEAD001058,Lead 1058,lead1058@example.com,+971678558580,2,9,263.0,11749233.86,1,SYSTEM,2025-01-23 11:43:40.003490
1059,LEAD001059,Lead 1059,lead1059@example.com,+971726880100,3,8,438.0,3074053.71,1,SYSTEM,2025-08-01 11:17:40.003490
1060,LEAD001060,Lead 1060,lead1060@example.com,+971932012118,1,1,465.0,9348986.77,1,SYSTEM,2024-11-14 16:30:40.003490
1061,LEAD001061,Lead 1061,lead1061@example.com,+966803647915,2,10,214.0,1235415.73,1,SYSTEM,2025-05-04 09:25:40.003490
1062,LEAD001062,Lead 1062,,+966682634078,1,2,436.0,2186579.57,1,SYSTEM,2025-02-19 22:22:40.003490
1063,LEAD001063,Lead 1063,lead1063@example.com,+974655893938,1,7,113.0,1196268.2,1,SYSTEM,2024-12-05 02:52:40.003490
1064,LEAD001064,Lead 1064,lead1064@example.com,+974695003910,2,1,259.0,2362405.45,1,SYSTEM,2025-06-17 02:07:40.003490
1065,LEAD001065,Lead 1065,lead1065@example.com,+966586285620,1,1,475.0,815758.06,1,SYSTEM,2025-08-25 08:55:40.003490
1066,LEAD001066,Lead 1066,lead1066@example.com,+974876745965,1,6,,5059970.48,1,SYSTEM,2025-07-18 06:40:40.003490
1067,LEAD001067,Lead 1067,lead1067@example.com,+971697974863,2,1,98.0,3349896.69,1,SYSTEM,2025-04-21 21:54:40.003490
1068,LEAD001068,Lead 1068,lead1068@example.com,+971644408594,6,6,,4985069.83,1,SYSTEM,2025-06-21 19:46:40.003490
1069,LEAD001069,Lead 1069,lead1069@example.com,+974858187955,2,2,,2992296.5,1,SYSTEM,2025-05-24 03:38:40.003490
1070,LEAD001070,Lead 1070,lead1070@example.com,+966819690551,1,1,90.0,14149967.76,1,SYSTEM,2025-01-19 19:21:40.003490
1071,LEAD001071,Lead 1071,lead1071@example.com,+974985641874,7,7,134.0,4834578.21,1,SYSTEM,2024-10-01 19:03:40.003490
1072,LEAD001072,Lead 1072,lead1072@example.com,+971781477778,1,7,,3416531.83,1,SYSTEM,2025-08-22 06:39:40.003490
1073,LEAD001073,Lead 1073,lead1073@example.com,+971749318458,3,1,428.0,7263963.52,1,SYSTEM,2025-02-25 04:36:40.003490
1074,LEAD001074,Lead 1074,lead1074@example.com,+974974524395,1,1,309.0,3745428.37,1,SYSTEM,2024-11-07 22:34:40.003490
1075,LEAD001075,Lead 1075,lead1075@example.com,+974850874713,1,2,177.0,4540390.09,1,SYSTEM,2024-10-12 22:21:40.003490
1076,LEAD001076,Lead 1076,,+966819814801,7,1,2.0,1217439.89,1,SYSTEM,2025-01-12 07:17:40.003490
1077,LEAD001077,Lead 1077,lead1077@example.com,+966960697772,1,2,65.0,6019978.7,1,SYSTEM,2025-06-05 18:59:40.003490
1078,LEAD001078,Lead 1078,lead1078@example.com,+971794970618,1,1,409.0,10142839.21,1,SYSTEM,2025-07-05 11:56:40.003490
1079,LEAD001079,Lead 1079,lead1079@example.com,+966780178721,2,2,490.0,7511799.59,1,SYSTEM,2025-05-26 00:12:40.003490
1080,LEAD001080,Lead 1080,lead1080@example.com,+971796031607,1,2,,1856555.43,1,SYSTEM,2025-09-16 02:27:40.003490
1081,LEAD001081,Lead 1081,lead1081@example.com,+966558202093,2,9,304.0,4037674.43,1,SYSTEM,2024-09-25 23:21:40.003490
1082,LEAD001082,Lead 1082,lead1082@example.com,+971527443475,2,1,86.0,1170471.12,1,SYSTEM,2024-10-22 19:55:40.003490
1083,LEAD001083,Lead 1083,,+966511995490,2,1,308.0,1307896.11,1,SYSTEM,2025-05-11 02:46:40.003490
1084,LEAD001084,Lead 1084,lead1084@example.com,+966658020171,2,2,271.0,6497138.69,1,SYSTEM,2025-08-19 05:46:40.003490
1085,LEAD001085,Lead 1085,,+974542738747,5,1,,1545513.29,1,SYSTEM,2024-11-28 07:59:40.003490
1086,LEAD001086,Lead 1086,lead1086@example.com,+966979513049,3,1,271.0,4593975.42,1,SYSTEM,2025-03-31 23:13:40.003490
1087,LEAD001087,Lead 1087,lead1087@example.com,+974787627297,2,2,195.0,3999192.44,1,SYSTEM,2025-05-21 04:13:40.003490
1088,LEAD001088,Lead 1088,lead1088@example.com,+974964894349,1,7,93.0,5279106.13,1,SYSTEM,2025-02-16 00:51:40.003490
1089,LEAD001089,Lead 1089,lead1089@example.com,+971667995240,6,2,368.0,1545878.2,1,SYSTEM,2024-12-21 13:22:40.003490
1090,LEAD001090,Lead 1090,lead1090@example.com,+966876144415,1,2,129.0,1649420.26,1,SYSTEM,2025-04-04 06:31:40.003490
1091,LEAD001091,Lead 1091,lead1091@example.com,+966806797709,1,7,168.0,3659699.5,1,SYSTEM,2025-06-28 11:25:40.003490
1092,LEAD001092,Lead 1092,lead1092@example.com,+966980175997,1,7,,965124.17,1,SYSTEM,2025-09-11 11:52:40.003490
1093,LEAD001093,Lead 1093,,+966623692958,3,2,68.0,1535049.25,1,SYSTEM,2025-04-27 18:07:40.003490
1094,LEAD001094,Lead 1094,lead1094@example.com,+971530214342,4,1,155.0,5480123.05,1,SYSTEM,2025-01-08 18:16:40.003490
1095,LEAD001095,Lead 1095,,+966753216784,3,4,394.0,3666414.51,1,SYSTEM,2025-05-21 01:12:40.003490
1096,LEAD001096,Lead 1096,lead1096@example.com,+971899887031,2,2,51.0,5179843.39,1,SYSTEM,2024-11-13 00:41:40.003490
1097,LEAD001097,Lead 1097,lead1097@example.com,+974754419658,1,1,152.0,2947088.56,1,SYSTEM,2024-12-22 19:50:40.003490
1098,LEAD001098,Lead 1098,lead1098@example.com,+971900350757,1,1,73.0,2092985.63,1,SYSTEM,2025-03-04 05:32:40.003490
1099,LEAD001099,Lead 1099,lead1099@example.com,+974739328458,1,1,448.0,8526545.5,1,SYSTEM,2025-06-07 15:51:40.003490
1100,LEAD001100,Lead 1100,lead1100@example.com,+974761570852,1,7,381.0,3306726.01,1,SYSTEM,2025-06-21 05:52:40.003490
1101,LEAD001101,Lead 1101,lead1101@example.com,+971952415244,5,2,,3317732.24,1,SYSTEM,2024-11-13 08:07:40.003490
1102,LEAD001102,Lead 1102,lead1102@example.com,+966672131282,2,7,271.0,9343117.58,1,SYSTEM,2025-02-06 16:27:40.003490
1103,LEAD001103,Lead 1103,lead1103@example.com,+974929667923,1,2,,2916991.72,1,SYSTEM,2024-11-28 13:19:40.003490
1104,LEAD001104,Lead 1104,lead1104@example.com,+966794784412,1,7,76.0,6844953.9,1,SYSTEM,2025-03-10 12:17:40.003490
1105,LEAD001105,Lead 1105,lead1105@example.com,+974532848262,3,1,328.0,7601939.2,1,SYSTEM,2025-01-25 01:53:40.003490
1106,LEAD001106,Lead 1106,,+971812444849,4,2,,6956824.78,1,SYSTEM,2025-07-28 21:52:40.003490
1107,LEAD001107,Lead 1107,lead1107@example.com,+974988134428,3,5,302.0,8408893.26,1,SYSTEM,2024-10-22 15:40:40.003490
1108,LEAD001108,Lead 1108,lead1108@example.com,+971783126691,1,1,382.0,1226718.41,1,SYSTEM,2025-07-21 13:00:40.003490
1109,LEAD001109,Lead 1109,lead1109@example.com,+966626771991,1,6,193.0,3746917.74,1,SYSTEM,2024-12-08 22:51:40.003490
1110,LEAD001110,Lead 1110,lead1110@example.com,+966519092790,1,2,80.0,2001902.24,1,SYSTEM,2025-04-28 00:35:40.003490
1111,LEAD001111,Lead 1111,lead1111@example.com,+971724479169,4,2,318.0,9602483.98,1,SYSTEM,2025-01-12 01:31:40.003490
1112,LEAD001112,Lead 1112,lead1112@example.com,+971943672183,2,1,137.0,8028594.83,1,SYSTEM,2025-01-12 06:41:40.003490
1113,LEAD001113,Lead 1113,,+974697536808,1,7,360.0,14145649.23,1,SYSTEM,2024-12-19 14:19:40.003490
1114,LEAD001114,Lead 1114,lead1114@example.com,+971774414668,1,1,349.0,5585852.34,1,SYSTEM,2025-01-06 02:38:40.003490
1115,LEAD001115,Lead 1115,lead1115@example.com,+974736117260,1,1,352.0,1959702.53,1,SYSTEM,2025-06-13 18:21:40.003490
1116,LEAD001116,Lead 1116,lead1116@example.com,+966587363230,3,2,254.0,1071125.5,1,SYSTEM,2024-11-26 23:04:40.003490
1117,LEAD001117,Lead 1117,lead1117@example.com,+966616319255,1,10,230.0,2397667.5,0,SYSTEM,2025-09-13 23:05:40.003490
1118,LEAD001118,Lead 1118,lead1118@example.com,+971788469518,2,3,279.0,5780516.25,1,SYSTEM,2024-10-27 12:18:40.003490
1119,LEAD001119,Lead 1119,lead1119@example.com,+966751718074,1,3,444.0,2780994.0,1,SYSTEM,2025-09-18 20:15:40.003490
1120,LEAD001120,Lead 1120,lead1120@example.com,+966770703755,1,3,,3622154.72,1,SYSTEM,2025-07-09 08:44:40.003490
1121,LEAD001121,Lead 1121,lead1121@example.com,+974862038080,1,2,98.0,1995597.42,1,SYSTEM,2025-08-23 01:05:40.003490
1122,LEAD001122,Lead 1122,lead1122@example.com,+966821130592,1,7,262.0,3202443.73,1,SYSTEM,2024-12-28 07:03:40.003490
1123,LEAD001123,Lead 1123,lead1123@example.com,+974779135043,2,4,498.0,14929079.04,1,SYSTEM,2025-03-15 22:49:40.003490
1124,LEAD001124,Lead 1124,lead1124@example.com,+966619516110,3,1,405.0,3551982.36,1,SYSTEM,2024-10-07 00:34:40.003490
1125,LEAD001125,Lead 1125,lead1125@example.com,+971852497284,1,1,198.0,2826443.84,0,SYSTEM,2025-03-30 19:22:40.003490
1126,LEAD001126,Lead 1126,lead1126@example.com,+966596991275,2,5,28.0,465107.67,1,SYSTEM,2025-02-14 23:52:40.003490
1127,LEAD001127,Lead 1127,lead1127@example.com,+974618081058,3,2,355.0,1984275.66,1,SYSTEM,2025-02-07 17:57:40.003490
1128,LEAD001128,Lead 1128,,+971789785435,1,1,331.0,3746748.38,1,SYSTEM,2025-05-05 21:53:40.003490
1129,LEAD001129,Lead 1129,lead1129@example.com,+974686580205,1,1,304.0,2459839.52,1,SYSTEM,2025-02-21 13:55:40.003490
1130,LEAD001130,Lead 1130,lead1130@example.com,+971998352530,2,7,467.0,631803.93,1,SYSTEM,2025-08-08 22:07:40.003490
1131,LEAD001131,Lead 1131,lead1131@example.com,+966724766862,4,2,194.0,9033844.95,1,SYSTEM,2025-06-09 02:49:40.003490
1132,LEAD001132,Lead 1132,lead1132@example.com,+971736826877,1,2,118.0,7809523.99,1,SYSTEM,2025-02-28 12:23:40.003490
1133,LEAD001133,Lead 1133,lead1133@example.com,+971924350747,1,1,223.0,2500919.1,1,SYSTEM,2025-05-01 11:45:40.003490
1134,LEAD001134,Lead 1134,lead1134@example.com,+971637620882,5,10,,4460350.92,1,SYSTEM,2025-05-16 19:16:40.003490
1135,LEAD001135,Lead 1135,lead1135@example.com,+974527352340,6,10,306.0,1422292.41,1,SYSTEM,2025-07-13 14:54:40.003490
1136,LEAD001136,Lead 1136,lead1136@example.com,+974781670528,1,1,451.0,2743510.78,1,SYSTEM,2025-06-05 21:29:40.003490
1137,LEAD001137,Lead 1137,lead1137@example.com,+966890407835,4,1,,7534289.98,1,SYSTEM,2025-07-02 09:14:40.003490
1138,LEAD001138,Lead 1138,lead1138@example.com,+966937096913,3,2,448.0,6896101.86,1,SYSTEM,2025-01-16 21:48:40.003490
1139,LEAD001139,Lead 1139,,+971902279163,2,7,180.0,3392132.31,1,SYSTEM,2025-01-22 22:36:40.003490
1140,LEAD001140,Lead 1140,lead1140@example.com,+971631323176,1,1,459.0,5951470.51,1,SYSTEM,2025-08-25 23:55:40.003490
1141,LEAD001141,Lead 1141,lead1141@example.com,+966815253735,2,7,102.0,4202392.44,1,SYSTEM,2024-12-23 20:28:40.003490
1142,LEAD001142,Lead 1142,lead1142@example.com,+974706220456,1,1,184.0,1904113.03,1,SYSTEM,2025-07-06 06:40:40.003490
1143,LEAD001143,Lead 1143,lead1143@example.com,+971990628518,3,1,123.0,3184853.95,1,SYSTEM,2025-04-21 18:26:40.003490
1144,LEAD001144,Lead 1144,lead1144@example.com,+974684005255,4,2,259.0,1341167.02,1,SYSTEM,2025-02-03 18:03:40.003490
1145,LEAD001145,Lead 1145,lead1145@example.com,+966710551946,2,7,335.0,3535786.53,1,SYSTEM,2024-10-07 20:20:40.003490
1146,LEAD001146,Lead 1146,lead1146@example.com,+971713377584,1,2,28.0,6783560.65,1,SYSTEM,2024-11-20 12:21:40.003490
1147,LEAD001147,Lead 1147,,+974908430086,2,7,109.0,5626463.46,0,SYSTEM,2024-10-21 02:00:40.003490
1148,LEAD001148,Lead 1148,lead1148@example.com,+974611501702,2,1,334.0,906599.99,1,SYSTEM,2025-08-16 14:45:40.003490
1149,LEAD001149,Lead 1149,lead1149@example.com,+966927425151,4,9,,633605.63,1,SYSTEM,2024-10-01 05:03:40.003490
1150,LEAD001150,Lead 1150,lead1150@example.com,+974995975992,1,1,113.0,6973165.5,1,SYSTEM,2024-12-19 02:24:40.003490
1151,LEAD001151,Lead 1151,lead1151@example.com,+974804952115,5,1,,1847688.87,1,SYSTEM,2025-03-17 15:08:40.003490
1152,LEAD001152,Lead 1152,lead1152@example.com,+966700063591,2,2,315.0,3917809.94,1,SYSTEM,2025-07-14 11:52:40.003490
1153,LEAD001153,Lead 1153,lead1153@example.com,+971576701360,1,6,48.0,2814100.73,1,SYSTEM,2025-02-05 05:55:40.003490
1154,LEAD001154,Lead 1154,lead1154@example.com,+971928043384,2,1,61.0,2724243.95,1,SYSTEM,2025-03-06 02:23:40.003490
1155,LEAD001155,Lead 1155,lead1155@example.com,+971636612266,2,1,317.0,2370240.61,1,SYSTEM,2025-04-13 00:52:40.003490
1156,LEAD001156,Lead 1156,lead1156@example.com,+966951294423,5,4,107.0,2522152.78,1,SYSTEM,2025-06-11 20:15:40.003490
1157,LEAD001157,Lead 1157,,+971884945318,1,1,161.0,1704987.5,1,SYSTEM,2024-12-26 03:38:40.003490
1158,LEAD001158,Lead 1158,lead1158@example.com,+971537640004,6,1,493.0,1766069.25,1,SYSTEM,2025-05-27 19:43:40.003490
1159,LEAD001159,Lead 1159,lead1159@example.com,+974853899792,4,7,483.0,5671534.06,1,SYSTEM,2025-07-24 22:54:40.003490
1160,LEAD001160,Lead 1160,lead1160@example.com,+966734034586,1,1,315.0,5324291.34,1,SYSTEM,2025-01-02 11:26:40.003490
1161,LEAD001161,Lead 1161,lead1161@example.com,+971907401249,1,7,25.0,4110277.15,0,SYSTEM,2025-06-01 06:31:40.003490
1162,LEAD001162,Lead 1162,lead1162@example.com,+974619869093,2,1,456.0,1532506.59,1,SYSTEM,2025-05-30 00:06:40.003490
1163,LEAD001163,Lead 1163,lead1163@example.com,+971897058975,1,2,9.0,8074548.19,1,SYSTEM,2025-03-26 13:47:40.003490
1164,LEAD001164,Lead 1164,,+974531797603,1,7,161.0,2686949.6,1,SYSTEM,2025-03-28 00:12:40.003490
1165,LEAD001165,Lead 1165,lead1165@example.com,+974952653134,1,2,32.0,1809436.04,1,SYSTEM,2025-07-02 05:01:40.003490
1166,LEAD001166,Lead 1166,lead1166@example.com,+974675040676,4,4,330.0,14388904.0,1,SYSTEM,2025-01-12 02:28:40.003490
1167,LEAD001167,Lead 1167,lead1167@example.com,+966702366654,1,3,10.0,2303951.67,1,SYSTEM,2024-10-25 14:04:40.003490
1168,LEAD001168,Lead 1168,lead1168@example.com,+974576628172,3,4,38.0,2168000.42,1,SYSTEM,2025-06-09 22:36:40.003490
1169,LEAD001169,Lead 1169,lead1169@example.com,+974654620935,2,1,182.0,1588084.78,1,SYSTEM,2025-05-22 21:43:40.003490
1170,LEAD001170,Lead 1170,lead1170@example.com,+966750657725,1,2,464.0,1501489.12,1,SYSTEM,2025-04-21 23:51:40.003490
1171,LEAD001171,Lead 1171,,+971909659607,1,5,380.0,2930080.67,1,SYSTEM,2024-11-07 19:21:40.003490
1172,LEAD001172,Lead 1172,lead1172@example.com,+971813999532,2,2,116.0,2223992.15,1,SYSTEM,2025-06-07 04:38:40.003490
1173,LEAD001173,Lead 1173,lead1173@example.com,+974901193377,1,2,370.0,1789230.75,1,SYSTEM,2024-11-14 02:08:40.003490
1174,LEAD001174,Lead 1174,lead1174@example.com,+971603244813,6,2,272.0,8384917.88,1,SYSTEM,2024-10-22 15:21:40.003490
1175,LEAD001175,Lead 1175,lead1175@example.com,+966610519866,1,4,354.0,5958902.04,1,SYSTEM,2025-08-07 13:53:40.003490
1176,LEAD001176,Lead 1176,lead1176@example.com,+971639151302,1,1,80.0,2406823.07,1,SYSTEM,2024-12-08 23:09:40.003490
1177,LEAD001177,Lead 1177,lead1177@example.com,+966928366937,2,5,,2843211.7,1,SYSTEM,2024-11-03 08:48:40.003490
1178,LEAD001178,Lead 1178,lead1178@example.com,+971840451547,6,4,214.0,1797768.26,1,SYSTEM,2025-07-25 16:04:40.003490
1179,LEAD001179,Lead 1179,lead1179@example.com,+971593419506,2,7,304.0,2017485.56,1,SYSTEM,2024-11-21 20:51:40.003490
1180,LEAD001180,Lead 1180,lead1180@example.com,+971649156224,3,2,259.0,5172398.52,1,SYSTEM,2025-02-04 04:44:40.003490
1181,LEAD001181,Lead 1181,lead1181@example.com,+971658927111,1,1,118.0,2591862.48,1,SYSTEM,2024-11-28 15:27:40.003490
1182,LEAD001182,Lead 1182,,+974914077918,2,1,204.0,2881396.0,1,SYSTEM,2025-07-14 10:51:40.003490
1183,LEAD001183,Lead 1183,lead1183@example.com,+974888216535,3,7,162.0,2763680.23,1,SYSTEM,2025-02-06 08:51:40.003490
1184,LEAD001184,Lead 1184,lead1184@example.com,+971639127062,1,1,30.0,4331620.85,1,SYSTEM,2025-05-22 16:05:40.003490
1185,LEAD001185,Lead 1185,lead1185@example.com,+966646062138,4,1,290.0,9036875.84,1,SYSTEM,2025-03-27 01:38:40.003490
1186,LEAD001186,Lead 1186,lead1186@example.com,+974877329550,1,1,38.0,2516403.49,1,SYSTEM,2025-02-22 08:36:40.003490
1187,LEAD001187,Lead 1187,lead1187@example.com,+966811539837,2,7,312.0,11363444.36,1,SYSTEM,2025-06-04 07:42:40.003490
1188,LEAD001188,Lead 1188,lead1188@example.com,+966522725818,6,6,203.0,1419538.07,1,SYSTEM,2025-01-25 05:29:40.003490
1189,LEAD001189,Lead 1189,,+966531786606,1,6,137.0,3921681.85,1,SYSTEM,2025-01-30 00:58:40.003490
1190,LEAD001190,Lead 1190,lead1190@example.com,+971500889515,2,1,413.0,1029179.73,1,SYSTEM,2024-11-26 00:56:40.003490
1191,LEAD001191,Lead 1191,lead1191@example.com,+966757464072,1,1,78.0,3914733.34,1,SYSTEM,2024-11-07 04:48:40.003490
1192,LEAD001192,Lead 1192,lead1192@example.com,+966669138929,1,7,171.0,9607875.35,1,SYSTEM,2025-08-17 12:41:40.003490
1193,LEAD001193,Lead 1193,lead1193@example.com,+971806758473,1,1,,385455.78,1,SYSTEM,2025-03-07 02:59:40.003490
1194,LEAD001194,Lead 1194,lead1194@example.com,+974948376227,3,1,218.0,2229769.65,1,SYSTEM,2025-01-11 13:14:40.003490
1195,LEAD001195,Lead 1195,lead1195@example.com,+971752732253,2,1,94.0,12096086.14,1,SYSTEM,2025-04-15 23:54:40.003490
1196,LEAD001196,Lead 1196,lead1196@example.com,+966904778970,2,4,294.0,3169046.18,1,SYSTEM,2025-02-02 13:55:40.003490
1197,LEAD001197,Lead 1197,lead1197@example.com,+971691212616,1,3,266.0,1813740.41,1,SYSTEM,2025-07-06 05:34:40.003490
1198,LEAD001198,Lead 1198,lead1198@example.com,+966876259233,2,7,146.0,2312730.44,1,SYSTEM,2025-05-14 05:26:40.003490
1199,LEAD001199,Lead 1199,,+974619220773,1,2,236.0,6023158.38,1,SYSTEM,2024-11-30 08:49:40.003490
1200,LEAD001200,Lead 1200,lead1200@example.com,+974946426663,2,1,286.0,2392105.33,1,SYSTEM,2025-07-27 17:34:40.003490
1201,LEAD001201,Lead 1201,lead1201@example.com,+966991047193,5,5,126.0,1943087.93,1,SYSTEM,2025-06-25 03:09:40.003490
1202,LEAD001202,Lead 1202,lead1202@example.com,+974594158686,1,1,254.0,5782549.58,1,SYSTEM,2024-12-28 00:22:40.003490
1203,LEAD001203,Lead 1203,,+971859674730,1,1,,1158766.21,1,SYSTEM,2025-03-19 23:34:40.003490
1204,LEAD001204,Lead 1204,lead1204@example.com,+966962821194,2,7,465.0,1764982.68,1,SYSTEM,2025-09-14 23:40:40.003490
1205,LEAD001205,Lead 1205,,+974824963220,3,7,155.0,4018087.78,1,SYSTEM,2025-01-12 18:59:40.003490
1206,LEAD001206,Lead 1206,lead1206@example.com,+974860379651,3,1,176.0,7147822.46,1,SYSTEM,2025-06-14 18:31:40.003490
1207,LEAD001207,Lead 1207,lead1207@example.com,+971566791650,3,1,409.0,2945265.49,1,SYSTEM,2024-11-22 16:47:40.003490
1208,LEAD001208,Lead 1208,lead1208@example.com,+971851611255,1,8,,1606116.34,1,SYSTEM,2025-08-20 05:43:40.003490
1209,LEAD001209,Lead 1209,,+974843737488,3,7,121.0,9126416.35,1,SYSTEM,2025-08-30 20:44:40.003490
1210,LEAD001210,Lead 1210,lead1210@example.com,+974664623214,4,6,248.0,3009034.09,1,SYSTEM,2024-09-22 11:29:40.003490
1211,LEAD001211,Lead 1211,lead1211@example.com,+966849571006,3,1,438.0,3875219.84,1,SYSTEM,2025-05-31 00:54:40.003490
1212,LEAD001212,Lead 1212,lead1212@example.com,+966803848514,1,2,314.0,1366790.11,1,SYSTEM,2025-05-04 05:25:40.003490
1213,LEAD001213,Lead 1213,lead1213@example.com,+971841219529,2,2,159.0,2821334.53,1,SYSTEM,2025-06-17 22:53:40.003490
1214,LEAD001214,Lead 1214,,+971658027849,3,2,,1456093.62,1,SYSTEM,2025-06-16 05:56:40.003490
1215,LEAD001215,Lead 1215,lead1215@example.com,+971900452982,7,1,347.0,8383424.41,1,SYSTEM,2025-01-26 03:25:40.003490
1216,LEAD001216,Lead 1216,lead1216@example.com,+974857542437,2,5,102.0,14179497.65,1,SYSTEM,2025-01-29 00:40:40.003490
1217,LEAD001217,Lead 1217,lead1217@example.com,+974909259324,3,7,335.0,5332108.13,1,SYSTEM,2024-10-02 06:27:40.003490
1218,LEAD001218,Lead 1218,lead1218@example.com,+966852057649,1,6,341.0,6698793.45,1,SYSTEM,2025-08-26 18:33:40.003490
1219,LEAD001219,Lead 1219,lead1219@example.com,+974584181986,2,1,437.0,4436851.85,1,SYSTEM,2025-05-14 08:24:40.003490
1220,LEAD001220,Lead 1220,lead1220@example.com,+971822289695,3,7,,8268606.34,1,SYSTEM,2025-01-19 15:16:40.003490
1221,LEAD001221,Lead 1221,lead1221@example.com,+966714199686,3,2,433.0,1096875.19,1,SYSTEM,2025-03-08 16:42:40.003490
1222,LEAD001222,Lead 1222,,+966957832556,3,4,408.0,3183765.82,1,SYSTEM,2024-10-24 01:44:40.003490
1223,LEAD001223,Lead 1223,lead1223@example.com,+971552102474,1,9,,5786935.08,1,SYSTEM,2024-11-23 02:39:40.003490
1224,LEAD001224,Lead 1224,lead1224@example.com,+974793375444,4,3,51.0,1192516.46,1,SYSTEM,2025-08-23 22:18:40.003490
1225,LEAD001225,Lead 1225,lead1225@example.com,+971535577433,2,1,61.0,4649176.81,0,SYSTEM,2024-12-19 23:52:40.003490
1226,LEAD001226,Lead 1226,lead1226@example.com,+971843982502,2,1,,7839609.19,1,SYSTEM,2025-04-25 23:17:40.003490
1227,LEAD001227,Lead 1227,lead1227@example.com,+974712316940,2,7,384.0,9473843.83,1,SYSTEM,2025-05-21 21:02:40.003490
1228,LEAD001228,Lead 1228,lead1228@example.com,+971580928654,2,1,405.0,1607302.18,1,SYSTEM,2025-08-23 18:33:40.003490
1229,LEAD001229,Lead 1229,lead1229@example.com,+966903782613,2,1,73.0,3543045.54,1,SYSTEM,2025-02-01 18:57:40.003490
1230,LEAD001230,Lead 1230,lead1230@example.com,+966865501290,7,1,,8091264.16,1,SYSTEM,2025-04-22 15:32:40.003490
1231,LEAD001231,Lead 1231,lead1231@example.com,+974561862308,2,3,352.0,3433491.27,1,SYSTEM,2025-06-07 12:22:40.003490
1232,LEAD001232,Lead 1232,lead1232@example.com,+966671507428,1,2,281.0,1977209.38,1,SYSTEM,2025-03-21 09:12:40.003490
1233,LEAD001233,Lead 1233,lead1233@example.com,+971813058706,1,1,304.0,4430637.13,1,SYSTEM,2024-10-10 18:42:40.003490
1234,LEAD001234,Lead 1234,lead1234@example.com,+966901190919,1,5,391.0,5162244.91,1,SYSTEM,2025-07-05 10:40:40.003490
1235,LEAD001235,Lead 1235,lead1235@example.com,+971911564891,3,7,323.0,5279642.46,1,SYSTEM,2024-11-02 04:29:40.003490
1236,LEAD001236,Lead 1236,lead1236@example.com,+966722440524,1,7,445.0,3776130.01,1,SYSTEM,2025-01-17 14:48:40.003490
1237,LEAD001237,Lead 1237,lead1237@example.com,+966556304970,2,2,418.0,7633022.78,1,SYSTEM,2025-06-22 01:51:40.003490
1238,LEAD001238,Lead 1238,lead1238@example.com,+974678807429,1,3,499.0,7144837.36,1,SYSTEM,2025-07-21 16:51:40.003490
1239,LEAD001239,Lead 1239,lead1239@example.com,+971803805577,1,2,374.0,15154837.94,1,SYSTEM,2024-09-22 12:22:40.003490
1240,LEAD001240,Lead 1240,,+974935623865,2,1,222.0,6345641.47,1,SYSTEM,2025-02-21 07:33:40.003490
1241,LEAD001241,Lead 1241,lead1241@example.com,+974895545051,2,1,127.0,1304662.49,1,SYSTEM,2025-03-29 01:41:40.003490
